5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0
0.2330585503152416, 0.20522855340781834, 0.17631117904612792, 0.1446310700378427, 0.11599354334035689, 0.09065425939462046, 0.0690524726202187, 0.052043864785972234, 0.03764806630191717, 0.026717825444921895, 0.018737228916336675, 0.013020100146119932, 0.009180097977065014, 0.006468001809729206, 0.004755635444253427, 0.0034421486984074537
0.6937660617490792, 0.739362407201235, 0.7844889265268611, 0.8236144117476416, 0.8573994224942941, 0.8855923933183002, 0.9109895894051807, 0.9292097660132623, 0.9461947508343664, 0.9581607196064572, 0.9681200334719434, 0.974165207125911, 0.9787889520758714, 0.9818830409902621, 0.9841089301279478, 0.9871606189454617
0.07317538793448483, 0.05540903938999825, 0.039199894426054725, 0.031754518213669196, 0.02660703416453293, 0.023753347286343016, 0.01995793797467865, 0.01874636919993119, 0.016157182863419006, 0.015121454948899033, 0.013142737612831567, 0.01281469272725292, 0.012030949946089388, 0.011648957200044654, 0.011135434428365282, 0.00939723235610231
0.23241334925329712, 0.2055074626245211, 0.17624372295230145, 0.14588822459602158, 0.1162514395256342, 0.09106028225607538, 0.06960722939800684, 0.05237844475076249, 0.0382055071508424, 0.02659791086653095, 0.01848766629939571, 0.013370250541637022, 0.009305275493149634, 0.006533050038708318, 0.004814741823286103, 0.003849323311624261
0.693870648156946, 0.7382775301132126, 0.7851814935040362, 0.8239796454589603, 0.8591246103733622, 0.8863353962212426, 0.9098233339821988, 0.9307172154850809, 0.9451842868601519, 0.9577260904217154, 0.9674092164571455, 0.9732887051184386, 0.9786645630728278, 0.9825497791590907, 0.984644103343214, 0.986308224942171
0.07371600258860767, 0.056215007261304795, 0.038574783542768214, 0.030132129944168817, 0.024623950100220462, 0.02260432152208203, 0.02056943661994392, 0.01690433976336661, 0.016610205988772928, 0.015675998712117688, 0.014103117244497382, 0.013341044339237662, 0.012030161432970251, 0.010917170802225637, 0.010541154833947351, 0.009842451746054411
0.23199338694243363, 0.20551959885086182, 0.17535508764453267, 0.1454606170105983, 0.11651221025761344, 0.09109366119957936, 0.06941101140959038, 0.0518286104729564, 0.03716312416066508, 0.027128551338495496, 0.01867712974768548, 0.01304723925873862, 0.009564963275507167, 0.006766520081937844, 0.004806262861679855, 0.004043815361459585
0.6915103788552796, 0.7396403372415542, 0.7839717876534342, 0.8257981263220506, 0.8577481048491615, 0.8866905466414899, 0.9103222459846838, 0.9302697054028072, 0.9464925152541287, 0.9565267767953914, 0.9674640051393566, 0.9738637746111845, 0.9784581146742508, 0.9820272889507548, 0.9841619253876969, 0.9858986734183488
0.07649623420114647, 0.05484006390656346, 0.040673124701090024, 0.028741256666462562, 0.02573968489240971, 0.022215792158265347, 0.020266742605821283, 0.017901684123461024, 0.016344360584811934, 0.016344671866464253, 0.013858865114030044, 0.013088986129382037, 0.011976922049244098, 0.011206190967138683, 0.011031811751339871, 0.010057511220091677
0.22985615438238582, 0.20792781560351534, 0.17537888340429134, 0.14522658326473206, 0.11691788626458673, 0.0906872496479333, 0.06954920833102063, 0.05211913444875674, 0.037975480517906154, 0.027148310213222004, 0.019017020120445843, 0.013083013499549958, 0.0090820497280145, 0.006736046064879631, 0.004776589469321732, 0.003817341089491351
0.6913574429394799, 0.742798316754335, 0.7868884561243042, 0.826934402023758, 0.8581056715161868, 0.887166056025542, 0.9103766636371513, 0.9297846412216582, 0.94533448759418, 0.95766288120887, 0.9664607767996778, 0.9736092638833367, 0.9786927336868699, 0.9819387001736858, 0.9846060100184569, 0.9870195153019946
0.07878640267696592, 0.04927386764109533, 0.03773266047050486, 0.027839014710656255, 0.024976442218426535, 0.02214669432593424, 0.02007412803193803, 0.018096224330369386, 0.016690031887571143, 0.015188808578278945, 0.014522203081033906, 0.013307722616387374, 0.012225216584090945, 0.01132525376143308, 0.010617400512856876, 0.00916314360847481
0.2312021069044593, 0.20506081427939415, 0.17560778032697089, 0.1460283330838998, 0.11675546726012001, 0.09128910431201621, 0.06975911635899953, 0.05203618647183484, 0.03775926153538063, 0.02701276259194559, 0.01887630454082709, 0.013414824947070065, 0.00926318444484662, 0.0067315826832546515, 0.0044664348560597015, 0.003557546612352879
0.6937055549679055, 0.740332730442271, 0.7847956344729345, 0.8261294223168968, 0.857146626966335, 0.8859545334610787, 0.9103632176661768, 0.9305773761338574, 0.9460922484909342, 0.9571396461796106, 0.9672782102352805, 0.973084395991438, 0.9784290339221456, 0.9823367165010982, 0.9853015832946797, 0.986803678126498
0.07509233812807185, 0.054606455277290585, 0.03959658519909269, 0.027842244598357425, 0.02609790577285548, 0.022756362226350427, 0.019877665974896045, 0.01738643739497732, 0.01614848997341211, 0.015847591228783063, 0.013845485225017768, 0.013500779060732281, 0.012307781631991374, 0.010931700815667517, 0.010231981849764569, 0.009638775261114542
0.23386001644570595, 0.20678845930347015, 0.1752884988991005, 0.14365274129933878, 0.11568487854491297, 0.091395745478296, 0.06968095466054618, 0.0519265191996127, 0.038514698690915096, 0.027475669611056096, 0.0195959351511954, 0.013336959308291678, 0.009164559050063928, 0.0062459564990275445, 0.005012807386626347, 0.004051788700641098
0.6951756416688086, 0.7413516026384901, 0.7862435445159678, 0.8246732653286746, 0.8556563038615207, 0.8879121572811375, 0.9092129852004601, 0.9308560403591613, 0.9453337360545121, 0.9581630334931555, 0.9665387635299095, 0.9736154438730652, 0.978663656448453, 0.9825732091743794, 0.9847437219437772, 0.9864219318842649
0.07096434188430696, 0.051859938056996, 0.03846795658397386, 0.03167399337115548, 0.028658817592808805, 0.02069209723993642, 0.021106060139148772, 0.017217440442000898, 0.016151565254242876, 0.014361296896093436, 0.0138653013199715, 0.013047596818015771, 0.012171784500443133, 0.011180834326678742, 0.01024347067016597, 0.009526279415100392
0.23311678030130853, 0.20656039948318491, 0.17626738660862218, 0.14464724431875947, 0.116777894200558, 0.09169534974294458, 0.06959717497471615, 0.05213117369661324, 0.03756050903251841, 0.02729046775449053, 0.01905132624222365, 0.013215807043106874, 0.009503902038141065, 0.006744714444753893, 0.00498583292977576, 0.0036896263217523102
0.6934125306361467, 0.7413402755307333, 0.7841371733616491, 0.8240904744913592, 0.8589607057651429, 0.8857666521914254, 0.910625266485538, 0.928701963131145, 0.9461519389692159, 0.9570080917935087, 0.9663803185704523, 0.9736468888468998, 0.9782027443112771, 0.9815087905320431, 0.9845031130173564, 0.9863884223181831
0.07347068906133714, 0.052099324985055366, 0.03959544002883906, 0.03126228118905325, 0.024261400033398044, 0.022537998065084847, 0.01977755853991341, 0.019166863173043027, 0.01628755199787944, 0.01570144045233105, 0.014568355188467545, 0.013137304109393896, 0.012293353649581782, 0.011746495023126453, 0.010511054053327772, 0.009921951360025914
0.2306573620858233, 0.2052222092600114, 0.17469113171079867, 0.1451555878260192, 0.11623159228856618, 0.09150545152219793, 0.0693652624710507, 0.05211074892967837, 0.03867102119552986, 0.02730727375150079, 0.019077442672590733, 0.013419229247686801, 0.00928499901874874, 0.006545688073685316, 0.004991354343620294, 0.004055855969453974
0.6931148429283751, 0.7415118186385368, 0.7856283328224468, 0.8236640206192366, 0.8582964552934771, 0.8850523108767184, 0.9107237521411262, 0.9304750112518952, 0.9449940162858483, 0.957441936247262, 0.9668282081015029, 0.9739245166408109, 0.9780070943304936, 0.9824763285031753, 0.9838032876972659, 0.9853437520017094
0.0762277949845923, 0.053265972100349786, 0.039680535465825784, 0.031180391553879243, 0.025471952417196214, 0.02344223760054537, 0.019910985387919296, 0.017414239817552437, 0.016334962518394038, 0.015250790001523908, 0.014094349226948839, 0.012656254110797465, 0.012707906649778054, 0.010977983423158262, 0.01120535795979183, 0.010600392028759316
