5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0
8.221324155176926E-5, 8.698941944748359E-5, 8.40901518818604E-5, 7.790254507634646E-5, 8.539922110502683E-5, 6.367737734491925E-5, 7.016789813502926E-5, 6.597664452173541E-5, 5.414377003761356E-5, 7.534924573869853E-5, 5.041624164973771E-5, 4.3273632918248326E-5, 6.925802056189612E-5, 4.465327218752071E-5, 5.1892286571600526E-5, 2.718547701875849E-5, 4.41245301118007E-5, 3.4930661116401044E-5, 2.4265639424599548E-5, 2.180448693001066E-5, 2.1180664857648916E-5, 1.359298495580736E-5, 3.586459467664192E-5, 2.153681300626594E-5, 7.918892536482517E-5, 2.44866985763322E-5, 6.0653259860025015E-6, 2.5316911998623166E-6, 6.33352148348302E-6, 2.4198236217729507E-5, 1.977317456170104E-5, 7.934243182948722E-6, 1.0359314087060546E-5, 2.334256593151881E-6, 2.901265823836338E-5, 4.392717040889597E-6
0.9999177568206327, 0.9999129309344437, 0.9999156154825616, 0.9999217139971418, 0.999914440068185, 0.9999357368612357, 0.9999295927803078, 0.9999333836317902, 0.9999454114887282, 0.9999238658258701, 0.9999476981211084, 0.9999561612727977, 0.9999284901953639, 0.9999533890739216, 0.9999440139150687, 0.9999717676348432, 0.9999548587015871, 0.9999596380877037, 0.9999702752700435, 0.9999762032295425, 0.9999768576284301, 0.9999799230801536, 0.9999585834794481, 0.9999733637023508, 0.9999156447240912, 0.9999701476788183, 0.9999867083411873, 0.9999947592519459, 0.9999894471713535, 0.9999741220780625, 0.9999772552260616, 0.9999880700430068, 0.9999851957529836, 0.9999812962447889, 0.9999633802450676, 0.9999946286755482
2.9939883359771065E-8, 7.96478558775254E-8, 2.943684883866221E-7, 3.8346036185993814E-7, 1.6071206633037572E-7, 5.857635960772644E-7, 2.393246972209152E-7, 6.397274443624696E-7, 4.447448822973235E-7, 7.8493203324622E-7, 1.885641563220776E-6, 5.650992574335043E-7, 2.2517877283488405E-6, 1.957658502533232E-6, 4.093803104882001E-6, 1.0468930907989477E-6, 1.0167738610544266E-6, 5.431256245686139E-6, 5.459095860871686E-6, 1.992288857038602E-6, 1.9617120078643084E-6, 6.483939949285659E-6, 5.5519317747187545E-6, 5.099490426542969E-6, 5.166355953163875E-6, 5.3656277900204916E-6, 7.2263381971358845E-6, 2.7090622975036407E-6, 4.219312661463992E-6, 1.6796913506991848E-6, 2.9716048114399034E-6, 3.995720031936842E-6, 4.44493833835301E-6, 1.6369504172163205E-5, 7.607103253974107E-6, 9.786128657013029E-7
9.004699421608748E-5, 7.736318245159598E-5, 7.831887670995162E-5, 8.111402942454189E-5, 5.445949335812383E-5, 7.054313712654053E-5, 6.885797973210533E-5, 5.7163109396996874E-5, 6.50213320339627E-5, 7.733429752932461E-5, 3.8312309896903645E-5, 7.780362200283907E-5, 4.903238478639268E-5, 4.793823434879914E-5, 4.589302365740247E-5, 3.573279160506889E-5, 4.927175579746423E-5, 4.2660013248907235E-5, 3.055797678465156E-5, 1.8174859130068908E-5, 3.450927684575298E-5, 8.248945863287236E-6, 2.4205891193316527E-5, 5.080043543691479E-6, 2.0503873078022676E-5, 1.8960860152429837E-5, 3.992760570500735E-5, 2.114343160436616E-5, 1.889518457921977E-5, 7.246660958290064E-6, 3.2581180915483304E-5, 2.4145652449532505E-5, 2.3457301221027894E-5, 1.6843343914189297E-5, 1.5346685593152886E-5, 3.0711389121550314E-6
0.9999099072281316, 0.9999224784622546, 0.999921591725173, 0.9999185320032977, 0.9999453257451414, 0.9999290441645907, 0.9999301672497858, 0.9999424627431844, 0.9999343392044233, 0.9999221918632385, 0.9999608261942995, 0.9999210749684383, 0.999950443882914, 0.9999500766007869, 0.9999523023552603, 0.9999614961123945, 0.9999498911671306, 0.9999566003363978, 0.9999661611260289, 0.9999797780991011, 0.9999628232985986, 0.9999891569531761, 0.9999721334026388, 0.9999946355511347, 0.9999743742067135, 0.9999789108505919, 0.9999599414935678, 0.9999654888035863, 0.9999784989781267, 0.9999818414798624, 0.9999545358063442, 0.9999687237834451, 0.9999715728438398, 0.9999802759410653, 0.9999806881280682, 0.9999904315741228
4.577982009208287E-8, 1.5835706253177092E-7, 8.940120470698218E-8, 3.5396975914780027E-7, 2.1476300061289417E-7, 4.1270066037871176E-7, 9.747734476979176E-7, 3.7415131129157176E-7, 6.394674907874672E-7, 4.738433264554108E-7, 8.614999163566171E-7, 1.121414604122797E-6, 5.237364756745796E-7, 1.9851696441324608E-6, 1.804626044849876E-6, 2.7711011098185177E-6, 8.370826097346175E-7, 7.396545248469521E-7, 3.2809025995466492E-6, 2.047046711228127E-6, 2.6674300822393268E-6, 2.594106297147223E-6, 3.660711567531692E-6, 2.844105327373384E-7, 5.121926133233217E-6, 2.128295363633948E-6, 1.3090583665109814E-7, 1.336777067348817E-5, 2.6058429755797223E-6, 1.0911864775848213E-5, 1.2883018854103009E-5, 7.1305697388006775E-6, 4.9698601442542106E-6, 2.8807204119899374E-6, 3.965191729894516E-6, 6.497292639541483E-6
9.016006095250147E-5, 8.501848164096675E-5, 8.235878861895092E-5, 9.249804201554631E-5, 8.540220215306849E-5, 9.466621815808386E-5, 8.196484172574148E-5, 6.292802391990966E-5, 5.9254753806496185E-5, 7.858713786852395E-5, 6.474285889183007E-5, 5.153861937862844E-5, 5.5177338000295576E-5, 5.053476105308565E-5, 2.8038489728115917E-5, 3.6909725028796754E-5, 5.282132010016007E-5, 2.0770395438926354E-5, 3.4203534078747615E-5, 5.7041377178409584E-5, 3.9492210292827755E-5, 2.16236474489058E-5, 3.077093989172503E-5, 3.120885383322297E-5, 2.944975753929684E-5, 2.796154001943615E-5, 1.6687245629545916E-5, 2.3007210892727173E-5, 1.2373465888282334E-5, 4.096391122742484E-6, 2.2841765177792173E-6, 5.965692481508835E-5, 1.2989424912725265E-6, 1.984116834088988E-5, 7.958306662219477E-6, 7.163966461219204E-6
0.9999097912952623, 0.9999148142081528, 0.9999173764865944, 0.9999071380657302, 0.9999145160073986, 0.999904900049497, 0.9999176341729601, 0.9999369611862797, 0.9999402771471988, 0.9999206376705093, 0.9999328391079404, 0.9999479458232924, 0.9999439252166035, 0.9999479653058617, 0.9999694738273014, 0.9999618297321728, 0.9999465935177785, 0.9999779543027059, 0.9999624100144493, 0.9999411883089498, 0.9999577202370075, 0.9999756585487175, 0.9999689640020748, 0.9999658565024674, 0.999962420928277, 0.9999694775747401, 0.9999790408835386, 0.9999748006272223, 0.9999842369245877, 0.9999915970444143, 0.9999964704978032, 0.9999381862930575, 0.9999917863165279, 0.9999796660856308, 0.9999801412830649, 0.9999914680822529
4.8645902666062306E-8, 1.6731166090516198E-7, 2.6472765746203915E-7, 3.638948564239529E-7, 8.17918734456151E-8, 4.3373485774163674E-7, 4.009883618323827E-7, 1.107936669170057E-7, 4.681027916442384E-7, 7.7519555295702E-7, 2.41803727830895E-6, 5.155620480698662E-7, 8.97450293268958E-7, 1.4999379688204979E-6, 2.4876875975447287E-6, 1.2605469774217397E-6, 5.851676351502251E-7, 1.2753073348820624E-6, 3.3864567735793243E-6, 1.7703192036863043E-6, 2.7875584056442507E-6, 2.717809035781183E-6, 2.6506389560639847E-7, 2.9346486932560714E-6, 8.129319545936349E-6, 2.560890514327744E-6, 4.271876210877559E-6, 2.1921678820396273E-6, 3.3896149133023064E-6, 4.306569584309773E-6, 1.245331647240664E-6, 2.1567875670448213E-6, 6.914746075185776E-6, 4.927521209737258E-7, 1.1900416248521844E-5, 1.3679567857286073E-6
