0.1, 0.25, 0.5, 0.75, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0
0.010670897107174027, 0.010972189438253045, 0.010630509712329103, 0.01088754856550067, 0.01066029185167482, 0.012032219878553213, 0.011636482738195926, 0.010883998074484704, 0.009370503690141288, 0.008084649672267734, 0.006388814921001483, 0.004616154117672558, 0.0033748111642072963, 0.0026193076464223132, 0.0015827677526561272, 0.0011083072322355864, 7.484506848491981E-4, 5.053459808030826E-4, 3.2832812651205237E-4, 2.1631440237599077E-4, 1.320679111083584E-4, 6.979923814926643E-5, 4.8554764956331165E-5, 4.460654887272719E-5
0.9767265819289978, 0.9762725410751275, 0.9771594768559568, 0.9791508172373811, 0.9806775873220613, 0.9848453889879552, 0.9874842224228483, 0.9889256516291944, 0.9905515906355089, 0.9919117232382211, 0.9936076889998081, 0.995382552442769, 0.9966201938552741, 0.9973802745602932, 0.9984171171913441, 0.9988891854261577, 0.9992508176176945, 0.9994943262334539, 0.9996709489212051, 0.999781886631207, 0.9998674441705186, 0.9999285292856688, 0.9999503444016903, 0.9999545706660771
0.012602520963732421, 0.012755269485981886, 0.012210013431262027, 0.009961634196781805, 0.008662120825883636, 0.003122391133529325, 8.792948393230617E-4, 1.9035029637409155E-4, 7.790567525323521E-5, 3.627090759379793E-6, 3.4960807297532115E-6, 1.2934413317622656E-6, 4.99498247814953E-6, 4.1779539553491567E-7, 1.1505836961736E-7, 2.507344197212227E-6, 7.317003902740809E-7, 3.277889365407963E-7, 7.229556057763412E-7, 1.7989704421500212E-6, 4.87922578395661E-7, 1.6714806795369752E-6, 1.1008380462946902E-6, 8.227901144930862E-7
0.010633349925490566, 0.010713221712450292, 0.0109593934796539, 0.010974041116573083, 0.01111791088192553, 0.011827072850188492, 0.012199435063200176, 0.010740997948151665, 0.00928822794695006, 0.007751492574977456, 0.006218149029292016, 0.004786629948252497, 0.0032851715826478084, 0.0022264694670236515, 0.0015749639389878293, 0.0010896602699714182, 6.535043150863414E-4, 4.8214130269983585E-4, 3.1746610115797444E-4, 1.7742133609916308E-4, 1.0021859554326197E-4, 8.295723664910591E-5, 6.170572725452327E-5, 3.01938690568543E-5
0.976443305499187, 0.9767771138079157, 0.9781062772378971, 0.978510552038596, 0.9801537900967796, 0.9849725188508343, 0.9870499988243895, 0.9891194026526553, 0.9906192590092374, 0.9922428718016502, 0.9937784698461188, 0.9952091434732999, 0.9967116507170043, 0.9977728039143635, 0.9984244944988123, 0.9989065835985406, 0.9993432777100685, 0.999513916243491, 0.9996816439772095, 0.9998210204399873, 0.9998997116343398, 0.9999153770206628, 0.9999362737600179, 0.9999695368067596
0.01292334457520233, 0.012509664478895477, 0.010934329282015029, 0.010515406844292802, 0.008728299021009535, 0.003200408299023319, 7.505661127497984E-4, 1.395993997059503E-4, 9.251304486973083E-5, 5.635624614248259E-6, 3.3811261800298717E-6, 4.226580145577032E-6, 3.1777022636264532E-6, 7.26620916752427E-7, 5.415646243130888E-7, 3.7561340511083337E-6, 3.217977647608797E-6, 3.942457103643655E-6, 8.899250919375561E-7, 1.5582274752474444E-6, 6.977406876802723E-8, 1.6657472744842167E-6, 2.0205177202762787E-6, 2.6932904517011695E-7
0.010452978243996587, 0.010716223078713798, 0.010401490815895061, 0.010807120420673817, 0.010803616255966667, 0.011765627917987279, 0.012191573991986015, 0.010881933858167547, 0.00987417346970735, 0.00772730891675414, 0.006395882736822035, 0.0044831794608891475, 0.003286873836952528, 0.0023119126260798327, 0.001454811857718452, 0.0011991830598666246, 7.855465326422444E-4, 4.909217810818155E-4, 3.3953404531214147E-4, 1.71406700589662E-4, 1.1145674379284463E-4, 7.441257321853716E-5, 7.13487587646439E-5, 2.8717467490053697E-5
0.9771158874016225, 0.9775433204857039, 0.9777790223646042, 0.9790458133887535, 0.9805494941038704, 0.9849294014889594, 0.9868536958083219, 0.9888758032326619, 0.9900574309518709, 0.9922540534686222, 0.9936025173802716, 0.995513882107341, 0.9967125071545254, 0.9976864424782274, 0.9985435397654553, 0.9987972812515452, 0.999211156766719, 0.9995066376284213, 0.999659196424084, 0.9998276379976607, 0.9998872345572463, 0.9999245213938505, 0.9999276041456916, 0.9999697649233841
0.012431134354279342, 0.011740456434953486, 0.011819486819032889, 0.01014706619026763, 0.008646889639895674, 0.0033049705931508717, 9.547302000961968E-4, 2.4226290970623407E-4, 6.839557948957571E-5, 1.8637615842221855E-5, 1.5998844225810995E-6, 2.938433478653603E-6, 6.190105040432778E-7, 1.6448980019728876E-6, 1.6483793848975838E-6, 3.5356910918308917E-6, 3.2967036561792286E-6, 2.440593648851141E-6, 1.2695338876176334E-6, 9.553054028424766E-7, 1.3087031109816255E-6, 1.0660375105592604E-6, 1.047099955031284E-6, 1.5176140836435575E-6
0.010996908584666695, 0.010473033992120554, 0.010933249819962569, 0.010485818090081285, 0.010988983118291919, 0.011213795905919668, 0.011585765119843858, 0.010869691791260638, 0.009280198249001465, 0.007586237242438928, 0.006152855750134922, 0.0045526649945368276, 0.0035399163133251715, 0.0023997482864708593, 0.001571360796146598, 0.0010505637978095127, 6.80166297307051E-4, 4.633843617773025E-4, 2.975209954969231E-4, 1.6923338700321037E-4, 9.709501515284727E-5, 7.995261871598117E-5, 5.04794079936366E-5, 4.232451856214612E-5
0.9758978396604788, 0.9772573351066384, 0.9770678170312107, 0.979123378109591, 0.9806318773574505, 0.9854972837510043, 0.9873664384988828, 0.988846911532399, 0.9905876458521797, 0.9923866502363704, 0.9938451482747398, 0.9954455702321507, 0.9964571310527564, 0.9975983933786127, 0.9984267907109463, 0.9989488519479879, 0.9993186350195691, 0.9995363171348407, 0.999699716809073, 0.9998296466810038, 0.9999002972877511, 0.999919362139415, 0.9999476796369114, 0.999956024337687
0.013105251754757222, 0.012269630900720538, 0.011998933148318793, 0.010390803799861272, 0.008379139523877841, 0.003288920343123135, 0.0010477963816099955, 2.833966768029178E-4, 1.3215589963878945E-4, 2.711252238499932E-5, 1.9959765721131833E-6, 1.764775121698777E-6, 2.9526354967531626E-6, 1.858337250270743E-6, 1.8484954052790795E-6, 5.842567638935584E-7, 1.1986857998606135E-6, 2.985067785084362E-7, 2.7621988990246757E-6, 1.1199357222531382E-6, 2.6077008794483074E-6, 6.852464620088936E-7, 1.8409599496761683E-6, 1.6511486690200385E-6
